"lng","lat","count"
"102.666087","25.024618","44"
"102.72923","25.089719","44"
"102.735852","25.091863","44"
"102.765061","24.996228","44"
"102.71527","25.093373","44"
"102.666086","25.004265","44"
"102.737657","25.100076","44"
"102.711106","24.971772","44"
"102.659334","25.071405","44"
"102.647873","25.036707","44"
"102.648054","25.024612","44"
"102.774042","24.988079","44"
"102.645852","25.04292","44"
"102.666086","24.98798","44"
"102.785265","24.99621","44"
"102.645828","25.055106","44"
"102.672843","25.093806","44"
"102.692951","24.969652","44"
"102.747088","24.967728","44"
"102.7718","25.097962","44"
"102.774045","25.09796","44"
"102.699769","24.959621","44"
"102.776286","24.969754","44"
"102.657084","25.097844","44"
"102.695403","25.019049","45"
"102.686422","25.053677","45"
"102.747089","25.000302","45"
"102.682362","25.069479","45"
"102.717647","25.091579","45"
"102.677342","24.998179","45"
"102.724714","24.978036","45"
"102.654831","25.028668","45"
"102.654791","25.046372","45"
"102.738753","25.099888","45"
"102.776286","24.990113","45"
"102.787448","25.002236","45"
"102.646101","25.053197","45"
"102.753829","24.971801","45"
"102.7336","24.955505","45"
"102.747088","24.955511","45"
"102.809941","25.00228","45"
"102.718037","25.033675","46"
"102.708863","25.049108","46"
"102.76057","25.02676","46"
"102.684004","25.053008","46"
"102.688487","25.064249","46"
"102.771799","25.047104","46"
"102.678023","25.008787","46"
"102.75183","25.077428","46"
"102.751017","25.078095","46"
"102.672832","25.008356","46"
"102.753703","25.081691","46"
"102.663835","25.024614","46"
"102.720154","25.091892","46"
"102.773484","25.006539","46"
"102.733648","25.093236","46"
"102.737927","25.093315","46"
"102.654831","25.022563","46"
"102.720528","25.099877","46"
"102.65258","25.020523","46"
"102.650329","25.030695","46"
"102.780776","24.998251","46"
"102.791998","25.05929","46"
"102.769552","24.984011","46"
"102.767291","25.091847","46"
"102.695352","24.971747","46"
"102.71786","25.108118","46"
"102.65483","24.994066","46"
"102.663094","25.089636","46"
"102.677346","25.10195","46"
"102.758326","25.106104","46"
"102.796486","25.081662","46"
"102.641383","25.075479","46"
"102.801065","24.994506","46"
"102.726859","25.120329","46"
"102.69776","24.955316","46"
"102.643578","25.083583","46"
"102.638726","25.077402","46"
"102.789752","24.975847","46"
"102.771801","25.112198","46"
"102.697588","25.042826","47"
"102.697606","25.059269","47"
"102.767307","25.00844","47"
"102.783021","25.026744","47"
"102.729103","24.979935","47"
"102.740345","24.967727","47"
"102.639076","25.036782","47"
"102.731352","24.95754","47"
"102.73337","24.949251","47"
"102.72013","25.042257","48"
"102.716404","25.056038","48"
"102.708858","25.053183","48"
"102.724606","25.012502","48"
"102.696349","25.02755","48"
"102.693103","25.024669","48"
"102.689525","25.040981","48"
"102.695493","25.055255","48"
"102.744842","25.012514","48"
"102.699857","25.065376","48"
"102.756077","25.020656","48"
"102.758324","25.049145","48"
"102.758324","25.05118","48"
"102.749338","25.065422","48"
"102.680015","25.030318","48"
"102.740346","25.002336","48"
"102.744842","25.002337","48"
"102.747088","25.002337","48"
"102.677343","25.022604","48"
"102.724608","25.079649","48"
"102.733604","25.079657","48"
"102.774044","25.036928","48"
"102.742593","24.988086","48"
"102.71561","25.097946","48"
"102.767636","24.988089","48"
"102.726854","24.971789","48"
"102.668282","24.991976","48"
"102.708856","24.971768","48"
"102.659334","25.073439","48"
"102.794241","25.055218","48"
"102.660827","24.994803","48"
"102.675091","24.979853","48"
"102.787509","24.998243","48"
"102.647906","25.062495","48"
"102.643578","25.051033","48"
"102.634576","25.034741","48"
"102.666089","25.097861","48"
"102.769551","24.969759","48"
"102.79424","24.990092","48"
"102.704355","24.957508","48"
"102.771797","24.969757","48"
"102.77629","25.102026","48"
"102.733605","25.1183","48"
"102.738101","25.118303","48"
"102.774121","25.106021","48"
"102.731249","25.120405","48"
"102.641328","25.079512","48"
"102.734093","25.122183","48"
"102.744842","25.02269","49"
"102.689479","25.043009","49"
"102.722357","25.006393","49"
"102.735225","25.00156","49"
"102.684098","25.059245","49"
"102.762816","25.018619","49"
"102.758323","25.008443","49"
"102.767306","25.006404","49"
"102.762815","24.996229","49"
"102.740345","24.984014","49"
"102.783019","25.034761","49"
"102.735849","24.981976","49"
"102.668339","25.071422","49"
"102.762815","24.988086","49"
"102.780776","25.002322","49"
"102.791997","25.020627","49"
"102.747088","24.973837","49"
"102.753829","24.975873","49"
"102.760568","24.965691","49"
"102.776287","24.973826","49"
"102.758322","24.963656","49"
"102.77853","24.973823","49"
"102.724604","24.947352","49"
"102.713353","25.033614","50"
"102.730921","25.03211","50"
"102.706743","25.043425","50"
"102.747089","25.012515","50"
"102.733952","25.070142","50"
"102.698168","25.065492","50"
"102.684006","25.024554","50"
"102.692234","25.063478","50"
"102.717363","25.074853","50"
"102.749336","25.004373","50"
"102.75383","25.002338","50"
"102.771798","25.045069","50"
"102.672374","25.006748","50"
"102.670588","25.008344","50"
"102.783022","25.040989","50"
"102.731352","24.979937","50"
"102.693101","24.983958","50"
"102.787509","25.024703","50"
"102.749338","25.093901","50"
"102.652547","25.046452","50"
"102.684096","24.97987","50"
"102.762818","25.091866","50"
"102.661438","24.996219","50"
"102.684096","24.977834","50"
"102.789753","25.006383","50"
"102.724609","25.106091","50"
"102.66834","25.087695","50"
"102.739363","25.106282","50"
"102.654917","25.081676","50"
"102.742593","24.963655","50"
"102.654832","25.083602","50"
"102.663837","25.097857","50"
"102.753833","25.112206","50"
"102.738096","24.955508","50"
"102.67509","24.963565","50"
"102.643583","25.087656","50"
"102.625578","25.016414","50"
"102.697771","25.026824","51"
"102.678881","25.04553","51"
"102.695269","25.076111","51"
"102.679575","25.004274","51"
"102.663835","25.026649","51"
"102.756076","24.98198","51"
"102.735354","24.971163","51"
"102.735835","24.969756","51"
"102.749335","24.969765","51"
"102.787508","24.977886","51"
"102.756075","24.955511","51"
"102.715324","25.016522","52"
"102.735701","25.017188","52"
"102.751585","25.043042","52"
"102.751585","25.047112","52"
"102.703954","25.062522","52"
"102.679595","25.022609","52"
"102.724605","24.996217","52"
"102.708857","24.994163","52"
"102.748841","25.076011","52"
"102.677345","25.065336","52"
"102.67019","25.057104","52"
"102.675381","25.008093","52"
"102.778533","25.036923","52"
"102.670589","25.012415","52"
"102.679594","24.998184","52"
"102.661585","25.053098","52"
"102.760571","25.081696","52"
"102.663835","25.008332","52"
"102.789754","25.04912","52"
"102.661585","25.069375","52"
"102.648124","25.022491","52"
"102.706606","24.967692","52"
"102.64808","25.075454","52"
"102.758326","25.108138","52"
"102.756079","25.110172","52"
"102.742627","25.114213","52"
"102.663834","24.97576","52"
"102.747349","25.117624","52"
"102.75608","25.116272","52"
"102.774042","24.965683","52"
"102.713196","25.024632","53"
"102.742594","25.008443","53"
"102.751584","25.008444","53"
"102.712986","25.07699","53"
"102.771791","25.034752","53"
"102.675081","25.010397","53"
"102.702103","24.955468","53"
"102.716933","25.032717","54"
"102.699864","25.032365","54"
"102.749612","25.041518","54"
"102.692857","25.048954","54"
"102.74709","25.018621","54"
"102.688878","25.02306","54"
"102.758324","25.04711","54"
"102.756078","25.05525","54"
"102.699856","25.06741","54"
"102.688601","25.067391","54"
"102.747429","25.073293","54"
"102.731353","24.992152","54"
"102.686348","25.004303","54"
"102.681809","25.065304","54"
"102.669845","25.042976","54"
"102.702105","24.992117","54"
"102.679596","25.067374","54"
"102.711107","24.988058","54"
"102.670309","25.055172","54"
"102.72479","25.087959","54"
"102.780778","25.0532","54"
"102.717357","25.093928","54"
"102.704355","24.981941","54"
"102.661619","25.063051","54"
"102.753829","24.981981","54"
"102.679594","24.977826","54"
"102.724163","25.114281","54"
"102.632326","25.026598","54"
"102.706605","24.955475","54"
"102.654833","25.093772","54"
"102.7718","25.110164","54"
"102.803216","25.081651","54"
"102.716277","25.018648","55"
"102.745457","25.04099","55"
"102.753831","25.020656","55"
"102.72493","25.072313","55"
"102.740275","25.004872","55"
"102.74695","25.00856","55"
"102.657106","25.047303","55"
"102.740345","24.977907","55"
"102.740354","24.971791","55"
"102.751583","24.971801","55"
"102.74484","24.957547","55"
"102.724824","24.949246","55"
"102.702328","25.022053","56"
"102.715597","25.013779","56"
"102.732848","25.059958","56"
"102.706306","25.059746","56"
"102.712748","25.063486","56"
"102.690936","25.036927","56"
"102.690393","25.034666","56"
"102.729104","25.008435","56"
"102.738098","25.006405","56"
"102.722314","25.000952","56"
"102.690851","25.012453","56"
"102.76057","25.024725","56"
"102.681846","25.024648","56"
"102.762816","25.049143","56"
"102.679595","25.024644","56"
"102.75383","25.004373","56"
"102.742646","24.996247","56"
"102.672841","25.024631","56"
"102.771798","25.02879","56"
"102.684097","24.998192","56"
"102.724609","25.091854","56"
"102.785266","25.040986","56"
"102.657082","25.032742","56"
"102.776287","25.004362","56"
"102.654832","25.053086","56"
"102.737338","25.09815","56"
"102.648895","25.037153","56"
"102.657312","25.080064","56"
"102.657083","25.081572","56"
"102.639234","25.041114","56"
"102.657084","25.087674","56"
"102.78302","24.981963","56"
"102.776287","24.97179","56"
"102.659332","24.973716","56"
"102.762814","24.959582","56"
"102.774041","24.961611","56"
"102.740342","25.026754","57"
"102.729103","25.004364","57"
"102.729103","25.000293","57"
"102.690851","25.006347","57"
"102.720106","24.990105","57"
"102.777","25.034672","57"
"102.778533","25.030819","57"
"102.787509","25.008421","57"
"102.657081","24.996106","57"
"102.724481","24.951515","57"
"102.695338","25.042895","58"
"102.744842","25.010479","58"
"102.704533","24.997375","58"
"102.749631","25.07535","58"
"102.774044","25.045067","58"
"102.735849","24.990119","58"
"102.747092","25.085765","58"
"102.783022","25.051163","58"
"102.704355","24.979905","58"
"102.749279","25.091927","58"
"102.654831","25.034773","58"
"102.704355","24.97787","58"
"102.670591","25.085665","58"
"102.791998","25.063359","58"
"102.702105","24.969722","58"
"102.646139","25.022087","58"
"102.645828","25.061209","58"
"102.652581","25.077496","58"
"102.72236","25.11219","58"
"102.639076","25.026607","58"
"102.77629","25.099992","58"
"102.765064","25.108135","58"
"102.75608","25.114239","58"
"102.659335","25.099882","58"
"102.773921","25.108242","58"
"102.762818","25.114237","58"
"102.715989","25.022722","59"
"102.745402","25.043049","59"
"102.751582","24.967729","59"
"102.742592","24.95551","59"
"102.713342","25.014776","60"
"102.749337","25.024727","60"
"102.713357","25.002311","60"
"102.744843","25.067456","60"
"102.735852","25.073555","60"
"102.690851","25.002276","60"
"102.731355","25.081689","60"
"102.713357","24.990098","60"
"102.702105","24.986009","60"
"102.686437","24.984025","60"
"102.65272","25.032837","60"
"102.652387","25.028599","60"
"102.708856","24.973804","60"
"102.666085","24.996122","60"
"102.751586","25.095935","60"
"102.643577","25.034754","60"
"102.643577","25.024579","60"
"102.731355","25.108131","60"
"102.800972","25.049104","60"
"102.641326","25.028645","60"
"102.654214","25.080794","60"
"102.643594","25.063721","60"
"102.787508","24.990101","60"
"102.722359","25.114223","60"
"102.758322","24.965692","60"
"102.695352","24.95953","60"
"102.769555","25.108132","60"
"102.738101","25.120337","60"
"102.630077","25.018454","60"
"102.641375","25.083549","60"
"102.76731","25.114235","60"
"102.722384","25.023968","61"
"102.731217","25.00274","61"
"102.769554","25.04914","61"
"102.731352","24.986045","61"
"102.670589","25.01038","61"
"102.679596","25.07958","61"
"102.726854","24.979933","61"
"102.737902","24.971915","61"
"102.747088","24.963656","61"
"102.713358","25.02063","62"
"102.69543","25.030633","62"
"102.734349","25.060684","62"
"102.744896","25.02068","62"
"102.749338","25.053215","62"
"102.756078","25.049146","62"
"102.711107","25.004344","62"
"102.695353","25.002284","62"
"102.690853","25.073498","62"
"102.697623","24.995931","62"
"102.677325","25.012444","62"
"102.675091","25.000211","62"
"102.780777","25.020641","62"
"102.708856","24.981948","62"
"102.718472","25.093826","62"
"102.742783","25.092408","62"
"102.751583","24.981981","62"
"102.760568","24.981979","62"
"102.650329","25.026625","62"
"102.791998","25.055221","62"
"102.760572","25.0939","62"
"102.645492","25.050956","62"
"102.643577","25.030684","62"
"102.762814","24.971799","62"
"102.672839","24.973741","62"
"102.693101","24.963598","62"
"102.7336","24.959578","62"
"102.675094","25.103979","62"
"102.636975","25.016252","62"
"102.76731","25.108134","62"
"102.702304","25.034607","63"
"102.726855","25.008433","63"
"102.677835","25.05906","63"
"102.721701","25.089133","63"
"102.724608","25.08982","63"
"102.695353","24.983962","63"
"102.71561","25.095912","63"
"102.661585","25.073443","63"
"102.675094","25.087708","63"
"102.785264","24.98196","63"
"102.652579","24.983883","63"
"102.774042","24.963647","63"
"102.731351","24.949394","63"
"102.762814","24.955509","63"
"102.74709","25.032867","64"
"102.686349","25.032797","64"
"102.688601","25.04908","64"
"102.689002","25.021882","64"
"102.677762","25.010235","64"
"102.693104","25.077571","64"
"102.720106","24.98807","64"
"102.690478","24.996256","64"
"102.706606","24.986016","64"
"102.669153","25.061647","64"
"102.677343","25.000215","64"
"102.661605","25.047151","64"
"102.67284","25.000207","64"
"102.681845","24.992081","64"
"102.659334","25.049025","64"
"102.657082","25.034777","64"
"102.756079","25.089833","64"
"102.724609","25.09999","64"
"102.663834","24.992047","64"
"102.7718","25.095928","64"
"102.749335","24.965692","64"
"102.652434","24.988426","64"
"102.726671","25.117594","64"
"102.787508","24.981958","64"
"102.774046","25.104062","64"
"102.74484","24.955511","64"
"102.756075","24.957547","64"
"102.711108","25.05522","65"
"102.699853","25.062684","65"
"102.681873","25.045404","65"
"102.756077","25.016585","65"
"102.744901","25.004304","65"
"102.776738","25.032771","65"
"102.670867","25.059321","65"
"102.71594","24.981913","65"
"102.780777","25.018605","65"
"102.677345","25.08161","65"
"102.751583","24.977909","65"
"102.715606","24.969741","65"
"102.652581","25.075461","65"
"102.751582","24.963656","65"
"102.796483","24.990088","65"
"102.630077","25.02456","65"
"102.80097","24.988046","65"
"102.717087","25.034934","66"
"102.744167","25.049142","66"
"102.713357","25.012489","66"
"102.751585","25.053216","66"
"102.762817","25.051178","66"
"102.704358","25.075555","66"
"102.724737","25.081617","66"
"102.774044","25.043033","66"
"102.704358","25.083692","66"
"102.704356","24.990085","66"
"102.679596","25.069409","66"
"102.708856","24.988056","66"
"102.663836","25.049033","66"
"102.780777","25.04913","66"
"102.760571","25.079662","66"
"102.756076","24.988088","66"
"102.672842","25.077533","66"
"102.708855","25.096276","66"
"102.654831","25.040878","66"
"102.796485","25.051145","66"
"102.794242","25.061321","66"
"102.643577","25.038824","66"
"102.684096","24.971726","66"
"102.641326","25.024575","66"
"102.769551","24.975867","66"
"102.766649","24.969735","66"
"102.634576","25.024565","66"
"102.778469","24.975849","66"
"102.672843","25.103975","66"
"102.75608","25.112205","66"
"102.758326","25.112205","66"
"102.654833","25.099874","66"
"102.762814","24.957546","66"
"102.758326","25.120339","66"
"102.731352","25.030823","67"
"102.702115","25.032395","67"
"102.72905","25.002434","67"
"102.671273","25.051058","67"
"102.758332","24.990114","67"
"102.657083","25.065298","67"
"102.734467","25.03921","68"
"102.731354","25.028789","68"
"102.699856","25.030786","68"
"102.713837","25.05787","68"
"102.747091","25.05525","68"
"102.720031","25.079724","68"
"102.711117","25.079642","68"
"102.751586","25.07356","68"
"102.733601","24.992154","68"
"102.672842","25.061258","68"
"102.666087","25.042933","68"
"102.702105","24.988045","68"
"102.661584","25.03275","68"
"102.668748","25.065363","68"
"102.666086","25.012407","68"
"102.661585","25.055133","68"
"102.675094","25.079572","68"
"102.66834","25.085661","68"
"102.758322","24.975872","68"
"102.767591","24.977906","68"
"102.675094","25.101946","68"
"102.726934","25.118576","68"
"102.735848","24.95347","68"
"102.654833","25.09784","68"
"102.746516","25.120016","68"
"102.76731","25.116268","68"
"102.744599","25.030817","69"
"102.738111","25.016391","69"
"102.765062","25.034899","69"
"102.749337","25.006409","69"
"102.765062","25.032864","69"
"102.740413","25.000393","69"
"102.713519","25.077865","69"
"102.672842","25.079567","69"
"102.650329","25.02866","69"
"102.66834","25.081593","69"
"102.742593","24.967727","69"
"102.733505","24.965761","69"
"102.769552","24.977903","69"
"102.76509","25.099975","69"
"102.661576","25.099892","69"
"102.744244","25.045061","70"
"102.751584","25.022692","70"
"102.699856","25.061307","70"
"102.691395","25.021242","70"
"102.720107","25.004355","70"
"102.742594","25.006407","70"
"102.68635","25.059249","70"
"102.700401","25.002125","70"
"102.695314","25.073486","70"
"102.666091","25.047007","70"
"102.672842","25.063293","70"
"102.681845","24.996152","70"
"102.668338","25.00834","70"
"102.668337","25.006304","70"
"102.686348","24.988018","70"
"102.735517","25.09436","70"
"102.744841","24.975872","70"
"102.742597","25.100002","70"
"102.733497","24.971677","70"
"102.76506","24.973834","70"
"102.739597","25.110224","70"
"102.636282","25.017068","70"
"102.627827","25.014381","70"
"102.749335","24.951439","70"
"102.733005","25.003171","71"
"102.697673","25.075417","71"
"102.719983","25.089683","71"
"102.731352","24.984009","71"
"102.780777","25.038956","71"
"102.72011","25.093883","71"
"102.729103","24.977899","71"
"102.758322","24.979944","71"
"102.699854","24.97379","71"
"102.659332","25.002217","71"
"102.738307","24.969642","71"
"102.789753","24.996205","71"
"102.65708","24.971676","71"
"102.7446","25.028819","72"
"102.733721","25.059212","72"
"102.749338","25.047111","72"
"102.726855","24.99622","72"
"102.676716","25.030086","72"
"102.697893","24.998051","72"
"102.713357","24.992133","72"
"102.711107","24.99213","72"
"102.729107","25.08779","72"
"102.708856","24.983984","72"
"102.785266","25.036916","72"
"102.783021","25.020638","72"
"102.67284","24.985957","72"
"102.758362","25.095898","72"
"102.762818","25.095934","72"
"102.74484","24.967727","72"
"102.765064","25.097966","72"
"102.758322","24.9718","72"
"102.742593","24.959583","72"
"102.721347","25.117338","72"
"102.760572","25.110171","72"
"102.670592","25.103971","72"
"102.765064","25.110169","72"
"102.663945","25.101905","72"
"102.643578","25.081549","72"
"102.76506","24.959581","72"
"102.751465","25.12054","72"
"102.747088","24.951438","72"
"102.76506","24.957545","72"
"102.716096","25.053231","73"
"102.726855","25.010468","73"
"102.749144","25.01064","73"
"102.726895","25.000193","73"
"102.699358","25.002442","73"
"102.704298","25.07975","73"
"102.726855","24.986041","73"
"102.684097","24.994121","73"
"102.720106","24.981962","73"
"102.679596","25.077546","73"
"102.78302","25.00232","73"
"102.697603","24.973787","73"
"102.716963","25.033632","74"
"102.702107","25.061311","74"
"102.758324","25.030831","74"
"102.75383","25.012515","74"
"102.708857","24.996198","74"
"102.679348","25.055114","74"
"102.675093","25.057193","74"
"102.726854","24.990112","74"
"102.774044","25.038963","74"
"102.690851","24.992098","74"
"102.679487","25.075602","74"
"102.749555","24.988261","74"
"102.686336","24.992099","74"
"102.742597","25.097968","74"
"102.722356","24.971785","74"
"102.791998","25.053186","74"
"102.657082","25.071401","74"
"102.652528","25.063523","74"
"102.668337","24.987984","74"
"102.648078","25.01848","74"
"102.675094","25.09381","74"
"102.753828","24.965692","74"
"102.760572","25.106103","74"
"102.722359","25.122357","74"
"102.727161","25.052963","75"
"102.745721","25.030881","75"
"102.68635","25.051111","75"
"102.711107","24.983987","75"
"102.740345","24.981979","75"
"102.661585","25.071409","75"
"102.704355","24.965653","75"
"102.767018","24.961593","75"
"102.708858","25.055217","76"
"102.697605","25.040957","76"
"102.749139","25.040636","76"
"102.737977","25.063209","76"
"102.686349","25.028727","76"
"102.714213","25.07128","76"
"102.67738","25.045581","76"
"102.666087","25.038864","76"
"102.758323","24.998266","76"
"102.686348","24.994125","76"
"102.666088","25.057176","76"
"102.718457","25.092318","76"
"102.657083","25.04902","76"
"102.708856","24.97584","76"
"102.726858","25.099992","76"
"102.654832","25.057156","76"
"102.791998","25.049117","76"
"102.789754","25.061327","76"
"102.76506","24.979942","76"
"102.767491","25.095854","76"
"102.661582","24.985935","76"
"102.686347","24.967658","76"
"102.756076","24.965692","76"
"102.699856","25.036891","77"
"102.74434","25.040979","77"
"102.749336","25.000302","77"
"102.726857","25.081686","77"
"102.713359","25.081671","77"
"102.773584","25.026735","77"
"102.708856","24.979912","77"
"102.704355","24.975833","77"
"102.654832","25.071397","77"
"102.742593","24.961619","77"
"102.636814","25.018474","77"
"102.76506","24.963653","77"
"102.72564","25.041028","78"
"102.706735","25.053289","78"
"102.742595","25.053214","78"
"102.704357","25.061314","78"
"102.704421","25.063479","78"
"102.697605","25.061303","78"
"102.686349","25.026692","78"
"102.758324","25.045076","78"
"102.756078","25.057284","78"
"102.697604","25.002287","78"
"102.756078","25.063388","78"
"102.733601","24.996225","78"
"102.672823","25.044708","78"
"102.771799","25.040999","78"
"102.677343","25.014463","78"
"102.708859","25.081665","78"
"102.676882","25.059393","78"
"102.726858","25.085754","78"
"102.681848","25.073482","78"
"102.704356","24.988049","78"
"102.661585","25.038855","78"
"102.72011","25.095917","78"
"102.760572","25.087798","78"
"102.659334","25.065302","78"
"102.681845","24.983938","78"
"102.650329","25.0368","78"
"102.681845","24.981902","78"
"102.645827","25.024582","78"
"102.75608","25.100003","78"
"102.661583","24.992043","78"
"102.648079","25.069351","78"
"102.65033","25.077492","78"
"102.652581","25.083598","78"
"102.758326","25.110171","78"
"102.74934","25.116273","78"
"102.645995","25.085876","78"
"102.778535","25.106091","78"
"102.753831","25.026762","79"
"102.740346","25.006407","79"
"102.742639","25.00405","79"
"102.769552","25.006403","79"
"102.740345","24.979943","79"
"102.753833","25.095935","79"
"102.708851","25.040966","80"
"102.713358","25.018594","80"
"102.745556","25.039011","80"
"102.708857","25.012482","80"
"102.756078","25.047111","80"
"102.70266","25.006231","80"
"102.693102","25.010422","80"
"102.6886","25.010413","80"
"102.760259","25.012237","80"
"102.684165","25.063158","80"
"102.735852","25.079658","80"
"102.71561","25.085741","80"
"102.697604","24.992109","80"
"102.754027","25.079497","80"
"102.778533","25.045063","80"
"102.762817","25.077627","80"
"102.659333","25.036816","80"
"102.699854","24.981934","80"
"102.681854","24.988018","80"
"102.73813","25.095911","80"
"102.657083","25.055125","80"
"102.654832","25.049017","80"
"102.706606","24.973801","80"
"102.753829","24.977909","80"
"102.742593","24.969763","80"
"102.735498","24.967874","80"
"102.666089","25.095827","80"
"102.771801","25.10203","80"
"102.677343","25.018534","81"
"102.648079","25.061213","81"
"102.664045","25.091784","81"
"102.65242","25.081225","81"
"102.65033","25.079526","81"
"102.749335","24.963656","81"
"102.760568","24.967727","81"
"102.704354","24.959544","81"
"102.726854","24.957536","81"
"102.767208","24.957532","81"
"102.718077","25.04101","82"
"102.714904","25.056515","82"
"102.73349","25.016735","82"
"102.722357","25.010464","82"
"102.720107","25.008426","82"
"102.714233","25.067435","82"
"102.756077","25.028797","82"
"102.684098","25.049072","82"
"102.743109","25.0691","82"
"102.679814","25.029013","82"
"102.744845","25.069489","82"
"102.742596","25.075593","82"
"102.753832","25.069492","82"
"102.749336","24.998267","82"
"102.715459","24.986087","82"
"102.731355","25.089826","82"
"102.74482","24.981997","82"
"102.756079","25.091867","82"
"102.639077","25.048991","82"
"102.733605","25.1122","82"
"102.663834","24.977796","82"
"102.751587","25.114239","82"
"102.715611","25.033625","83"
"102.711108","25.016556","83"
"102.693109","25.045026","83"
"102.738098","24.994192","83"
"102.659334","25.053094","83"
"102.675091","24.983925","83"
"102.753833","25.102037","83"
"102.760568","24.973836","83"
"102.730624","25.046605","84"
"102.744501","25.036933","84"
"102.712524","25.061406","84"
"102.6999","25.016585","84"
"102.708857","25.004341","84"
"102.677318","25.044566","84"
"102.75155","25.079694","84"
"102.675091","25.070853","84"
"102.661584","25.030715","84"
"102.684097","24.992085","84"
"102.756079","25.085765","84"
"102.654831","25.038842","84"
"102.756076","24.984016","84"
"102.771797","24.992152","84"
"102.65258","25.053082","84"
"102.66637","25.079586","84"
"102.675094","25.089742","84"
"102.787535","25.004378","84"
"102.747088","24.971801","84"
"102.636827","25.055092","84"
"102.774046","25.102028","84"
"102.66834","25.101933","84"
"102.659335","25.095814","84"
"102.751582","24.959584","84"
"102.762818","25.11627","84"
"102.760568","24.95551","84"
"102.720589","24.999898","85"
"102.679595","25.042959","85"
"102.681847","25.053137","85"
"102.681847","25.057206","85"
"102.731355","25.079655","85"
"102.659333","25.038851","85"
"102.666441","24.999945","85"
"102.672839","24.981885","85"
"102.726854","24.959572","85"
"102.695783","25.028983","86"
"102.715607","25.008421","86"
"102.720107","25.00639","86"
"102.753832","25.061354","86"
"102.693102","25.004315","86"
"102.762817","25.055248","86"
"102.749338","25.07356","86"
"102.758323","25.004372","86"
"102.731352","24.98808","86"
"102.726779","25.08989","86"
"102.783021","25.028779","86"
"102.746945","25.089531","86"
"102.756079","25.087799","86"
"102.722506","25.103941","86"
"102.663837","25.07955","86"
"102.65033","25.057148","86"
"102.675091","24.973746","86"
"102.753831","25.022692","87"
"102.762816","25.041004","87"
"102.667814","25.063231","87"
"102.65258","25.036803","87"
"102.681845","24.979866","87"
"102.785265","24.998246","87"
"102.645828","25.083587","87"
"102.731189","25.0439","88"
"102.704357","25.026722","88"
"102.738098","25.014547","88"
"102.684153","25.026743","88"
"102.747091","25.071525","88"
"102.704359","25.085726","88"
"102.744841","24.988087","88"
"102.699854","24.986006","88"
"102.666088","25.059211","88"
"102.78751","25.053192","88"
"102.791998","25.047082","88"
"102.659332","25.004252","88"
"102.654832","25.067328","88"
"102.762818","25.108136","88"
"102.76731","25.110168","88"
"102.740344","24.9494","88"
"102.720107","25.012497","89"
"102.65258","25.038838","89"
"102.762814","24.981978","89"
"102.643578","25.077481","89"
"102.740346","25.020654","90"
"102.697605","25.057234","90"
"102.706609","25.069456","90"
"102.686285","25.052671","90"
"102.704358","25.069452","90"
"102.753832","25.063388","90"
"102.767308","25.045072","90"
"102.708856","24.986019","90"
"102.731438","25.09179","90"
"102.677343","24.996144","90"
"102.742455","25.091455","90"
"102.677342","24.992072","90"
"102.783022","25.06337","90"
"102.684096","24.981906","90"
"102.659334","25.069371","90"
"102.747092","25.102037","90"
"102.654832","25.075465","90"
"102.643577","25.053067","90"
"102.659332","24.987967","90"
"102.639076","25.020501","90"
"102.798727","24.988049","90"
"102.699854","24.988041","91"
"102.673249","25.072066","91"
"102.659335","25.087678","91"
"102.758322","24.957547","91"
"102.760568","24.957546","91"
"102.725633","25.030804","92"
"102.697489","25.033248","92"
"102.74529","25.049147","92"
"102.736563","25.062765","92"
"102.749336","25.020656","92"
"102.695352","25.012461","92"
"102.721952","25.072764","92"
"102.758324","25.055249","92"
"102.6886","25.000236","92"
"102.681846","25.00633","92"
"102.718025","24.988007","92"
"102.760569","25.000301","92"
"102.735852","25.089829","92"
"102.713338","24.973825","92"
"102.735853","25.110167","92"
"102.738101","25.112202","92"
"102.774042","24.971792","92"
"102.699855","25.049099","93"
"102.73585","25.014546","93"
"102.760575","25.014554","93"
"102.706609","25.077593","93"
"102.758323","25.006408","93"
"102.749336","24.979945","93"
"102.650329","25.061216","93"
"102.74484","24.965692","93"
"102.756076","24.963656","93"
"102.706608","25.040971","94"
"102.708807","25.023407","94"
"102.706609","25.075559","94"
"102.722356","24.994179","94"
"102.724606","24.994182","94"
"102.715609","25.07964","94"
"102.67059","25.032767","94"
"102.668338","25.042937","94"
"102.751583","24.996231","94"
"102.7381","25.087796","94"
"102.659334","25.044956","94"
"102.657082","25.030707","94"
"102.67059","25.077529","94"
"102.738416","25.097889","94"
"102.672842","25.087704","94"
"102.663745","25.083582","94"
"102.648079","25.065282","94"
"102.661586","25.087683","94"
"102.636826","25.028639","94"
"102.762818","25.11017","94"
"102.740376","25.016396","95"
"102.738056","25.004692","95"
"102.717952","24.999678","95"
"102.704358","25.081658","95"
"102.668339","25.049042","95"
"102.73358","25.09425","95"
"102.722359","25.097954","95"
"102.663862","25.077542","95"
"102.74484","24.969764","95"
"102.740344","24.953473","95"
"102.713359","25.051154","96"
"102.697605","25.036887","96"
"102.742591","25.020652","96"
"102.76057","25.04711","96"
"102.720629","24.996108","96"
"102.756078","25.065422","96"
"102.6886","25.006343","96"
"102.706609","25.083695","96"
